batch,channel,real,imag
167,0,0.108643,0.0301514
167,1,0.137573,0.0360107
167,2,0.100464,0.0501709
167,3,0.0732422,0.0571289
167,4,-0.0609131,-0.0546875
167,5,-0.0153809,-0.0240479
167,6,-0.0421143,0.0270996
167,7,-0.0834961,-0.000488281
167,8,-0.0649414,0.0343018
167,9,-0.0115967,0.0395508
167,10,0.00390625,0.0102539
167,11,0.0134277,-0.00744629
167,12,0.00244141,-0.0078125
167,13,-0.0135498,-0.0290527
167,14,-0.0391846,-0.036499
167,15,-0.0321045,-0.0270996
167,16,0.0311279,-0.0119629
167,17,-0.0407715,-0.0343018
167,18,-0.137451,-0.0644531
167,19,-0.133667,-0.0557861
167,20,-0.155396,-0.0744629
167,21,-0.133911,-0.0611572
167,22,-0.107422,-0.0740967
167,23,-0.0366211,-0.057373
167,24,-0.0316162,-0.0305176
167,25,0.00964355,-0.041748
167,26,0.0582275,0.00134277
167,27,0.0749512,0.0323486
167,28,0.0727539,0.0462646
167,29,0.0661621,0.0716553
167,30,0.027832,0.103882
167,31,-0.0355225,0.0484619
167,32,0.104248,0.0429688
167,33,0.0626221,-0.00488281
167,34,0.106079,-0.0441895
167,35,0.0756836,-0.0567627
167,36,0.060791,-0.057251
167,37,0.0380859,-0.0700684
167,38,-0.0185547,-0.0718994
167,39,-0.0220947,-0.0501709
167,40,-0.0418701,-0.0849609
167,41,-0.108887,-0.0198975
167,42,-0.0928955,0.0931396
167,43,-0.0423584,0.105835
167,44,-0.0273438,0.114502
167,45,0.00769043,0.0924072
167,46,0.0679932,0.0565186
167,47,0.0809326,-0.0109863
168,0,0.0269775,-0.0584717
168,1,-0.0123291,-0.0556641
168,2,-0.00769043,-0.0330811
168,3,-0.00854492,-0.029541
168,4,0.000610352,0.0185547
168,5,-0.0012207,0.00964355
168,6,0.0101318,-0.00146484
168,7,0.00939941,-0.0032959
168,8,0.0216064,0.0228271
168,9,-0.00256348,0.0388184
168,10,-0.0153809,0.0444336
168,11,-0.0192871,0.0362549
168,12,-0.0174561,0.0355225
168,13,-0.0126953,0.0268555
168,14,0.0303955,-0.00354004
168,15,0.0848389,-0.0168457
168,16,0.0447998,0.0212402
168,17,0.03125,0.0631104
168,18,0.0247803,0.0916748
168,19,0.015625,0.0654297
168,20,0.0224609,0.0760498
168,21,0.0163574,0.0545654
168,22,0.0174561,0.00549316
168,23,-0.00610352,-0.0383301
168,24,0.012207,-0.0699463
168,25,0.0802002,-0.0523682
168,26,0.0838623,-0.0343018
168,27,0.065918,-0.0268555
168,28,0.0507812,-0.0270996
168,29,0.0296631,-0.026001
168,30,-0.0279541,-0.0224609
168,31,-0.0330811,-0.00598145
168,32,0.0400391,-0.0135498
168,33,0.00683594,0
168,34,0.0150146,0.00866699
168,35,0.00744629,0.00830078
168,36,0.0078125,0.00610352
168,37,0.0144043,0.00805664
168,38,0.0395508,-0.00354004
168,39,0.0635986,-0.00817871
168,40,0.0310059,0.0340576
168,41,-0.0229492,0.00952148
168,42,-0.0539551,-0.050293
168,43,-0.059082,-0.0625
168,44,-0.0614014,-0.0731201
168,45,-0.0537109,-0.0770264
168,46,-0.0675049,-0.1073
168,47,-0.0814209,-0.104004
169,0,0.0133057,-0.0257568
169,1,0.00817871,-0.00378418
169,2,-0.0012207,-0.0045166
169,3,0.00183105,-0.0113525
169,4,-0.00561523,0.0129395
169,5,-0.000610352,0.0106201
169,6,-0.00500488,-0.0297852
169,7,-0.0012207,-0.0313721
169,8,0.00146484,-0.0252686
169,9,0.0224609,-0.020752
169,10,0.0283203,-0.00939941
169,11,0.0332031,-0.00158691
169,12,0.0196533,0.00390625
169,13,0.0111084,-0.0057373
169,14,-0.010498,0.00793457
169,15,-0.0288086,0.00341797
169,16,0.00402832,-0.0579834
169,17,-0.0131836,-0.0473633
169,18,-0.00866699,-0.0183105
169,19,-0.0119629,-0.00683594
169,20,-0.0155029,0.00219727
169,21,-0.00622559,0.0090332
169,22,0.00866699,0.0251465
169,23,0.0140381,0.0253906
169,24,0.0115967,-0.0146484
169,25,-0.00476074,-0.00634766
169,26,-0.0223389,0.0159912
169,27,-0.0306396,0.0227051
169,28,-0.0378418,0.0294189
169,29,-0.0407715,0.0296631
169,30,-0.03479,0.0300293
169,31,-0.0157471,0.00488281
169,32,0.00732422,-0.0375977
169,33,0.00683594,-0.00549316
169,34,0.0183105,-0.0065918
169,35,0.0198975,0.00183105
169,36,0.0195312,0
169,37,0.0152588,0.0032959
169,38,0.0100098,0.012085
169,39,-0.000488281,0.00830078
169,40,-0.0128174,-0.0169678
169,41,-0.0112305,-0.0148926
169,42,0,0.00378418
169,43,0.00488281,0.00585938
169,44,0.00805664,0.00805664
169,45,0.00720215,0.00915527
169,46,0.0184326,0.015625
169,47,0.010376,0.026123
170,0,0.0212402,0.00244141
170,1,0.0125732,-0.0114746
170,2,0.00830078,-0.00732422
170,3,0.00354004,-0.00549316
170,4,-0.00512695,0.00256348
170,5,0.00695801,-0.00170898
170,6,-0.0141602,0.0133057
170,7,-0.0201416,0.0142822
170,8,-0.0166016,-0.0032959
170,9,-0.0245361,-0.010498
170,10,-0.0297852,-0.013916
170,11,-0.0223389,-0.0141602
170,12,-0.022583,-0.0179443
170,13,-0.0196533,-0.0102539
170,14,0.00646973,0.00817871
170,15,0.00708008,0.0125732
170,16,-0.00744629,0.00646973
170,17,-0.022583,-0.00683594
170,18,-0.0130615,-0.0098877
170,19,-0.0101318,-0.0101318
170,20,-0.00927734,-0.0130615
170,21,-0.00610352,-0.0098877
170,22,-0.00939941,-0.0181885
170,23,-0.0115967,-0.0317383
170,24,0.00598145,-0.0124512
170,25,0.0155029,0.0153809
170,26,0.0180664,0.0244141
170,27,0.0109863,0.0288086
170,28,0.0177002,0.0292969
170,29,0.0111084,0.0249023
170,30,-0.00756836,0.00769043
170,31,-0.0168457,-0.00732422
170,32,0.0109863,0.00195312
170,33,0.000244141,-0.000488281
170,34,0.0012207,-0.0032959
170,35,0.00292969,0.00109863
170,36,0.000488281,0.00354004
170,37,0.0108643,0.0098877
170,38,0.0166016,0.0251465
170,39,0.0112305,0.0247803
170,40,0.000610352,0.0178223
170,41,0.00341797,0.019165
170,42,0.00585938,0.00256348
170,43,0.0148926,-0.000488281
170,44,0.0136719,-0.0045166
170,45,0.00463867,-0.00915527
170,46,0.00476074,-0.0145264
170,47,-0.00280762,-0.0200195
171,0,-0.000366211,-0.0157471
171,1,-0.00537109,-0.0161133
171,2,-0.0100098,-0.00854492
171,3,-0.0114746,0.00256348
171,4,0.0126953,0.00256348
171,5,0.00537109,0.0012207
171,6,0.00488281,0.00366211
171,7,0.0131836,0.00524902
171,8,0.0119629,0.0300293
171,9,-0.0020752,0.0308838
171,10,-0.0189209,0.0219727
171,11,-0.0211182,0.017334
171,12,-0.0219727,0.0107422
171,13,-0.0216064,0.00537109
171,14,-0.0145264,-0.00512695
171,15,-0.0078125,-0.0162354
171,16,0.00891113,-0.0262451
171,17,0.00463867,-0.00231934
171,18,0.00341797,0.0195312
171,19,-0.00317383,0.0220947
171,20,-0.00476074,0.0317383
171,21,-0.0107422,0.0305176
171,22,-0.0164795,0.0358887
171,23,-0.0239258,0.0302734
171,24,-0.00708008,0.0124512
171,25,0.00378418,-0.00524902
171,26,0.012207,-0.0200195
171,27,0.00878906,-0.0228271
171,28,0.00695801,-0.0269775
171,29,0.00292969,-0.0238037
171,30,-0.000732422,-0.000488281
171,31,0.00170898,0.0140381
171,32,-0.0045166,-0.0147705
171,33,-0.00463867,-0.00537109
171,34,0.012085,-0.0102539
171,35,0.0234375,-0.00842285
171,36,0.0168457,-0.00341797
171,37,0.0290527,-0.00476074
171,38,0.0241699,-0.00854492
171,39,0.0140381,-0.0145264
171,40,-0.0130615,-0.00402832
171,41,-0.00842285,0.00793457
171,42,0.00769043,0.010498
171,43,0.0115967,0.0100098
171,44,0.0167236,0.0090332
171,45,0.00964355,0.00366211
171,46,0.00354004,0.00683594
171,47,-0.0181885,0.00915527
172,0,-0.000610352,-0.00891113
172,1,-0.0057373,0.00390625
172,2,-0.0128174,0.00720215
172,3,-0.0151367,0.00756836
172,4,0.0114746,-0.0145264
172,5,-0.000366211,-0.00817871
172,6,-0.00256348,0.0113525
172,7,0.00646973,0.00683594
172,8,0.0065918,0.0109863
172,9,-0.00170898,-0.00146484
172,10,-0.0123291,-0.00134277
172,11,-0.0134277,-0.00378418
172,12,-0.0115967,-0.00427246
172,13,-0.00952148,-0.00878906
172,14,0.000610352,-0.00439453
172,15,0.0155029,-0.00646973
172,16,0.00683594,-0.000732422
172,17,0.00170898,0.00195312
172,18,-0.000854492,0.00244141
172,19,-0.000244141,-0.00390625
172,20,0.00183105,0.0045166
172,21,-0.00146484,-0.00769043
172,22,-0.00830078,-0.00744629
172,23,-0.00854492,0.00146484
172,24,-0.00939941,0.0174561
172,25,-0.00830078,0.0108643
172,26,0.00183105,-0.00280762
172,27,0.0032959,-0.00854492
172,28,0.00354004,-0.0113525
172,29,-0.00415039,-0.0194092
172,30,-0.0129395,-0.0192871
172,31,-0.0124512,0.0012207
172,32,0.000610352,0.00244141
172,33,0.0020752,0.00390625
172,34,-0.00256348,0.00927734
172,35,0.000610352,0.0147705
172,36,0.00256348,0.00842285
172,37,0.00305176,0.0117188
172,38,0.00537109,0.00817871
172,39,0.00598145,0.0090332
172,40,0.019165,0.0134277
172,41,0.00915527,-0.000244141
172,42,-0.0125732,0.00134277
172,43,-0.0125732,0.000610352
172,44,-0.0162354,0.00183105
172,45,-0.0142822,-0.00244141
172,46,-0.0183105,0.00646973
172,47,-0.0142822,0.00134277
173,0,-0.0142822,0.00964355
173,1,-0.00683594,0.0090332
173,2,0.00280762,-0.0032959
173,3,0.00183105,0.00317383
173,4,-0.0020752,0.00500488
173,5,-0.000488281,0.00366211
173,6,-0.00854492,0.000854492
173,7,-0.0106201,0.00012207
173,8,-0.0158691,-0.00732422
173,9,-0.00280762,-0.0109863
173,10,0.00134277,-0.00793457
173,11,0.00769043,-0.0078125
173,12,0.00512695,-0.00878906
173,13,0.012085,-0.00317383
173,14,0.00708008,0.00366211
173,15,-0.00378418,0.00585938
173,16,-0.0214844,-0.00891113
173,17,-0.0112305,-0.00866699
173,18,0.00756836,0.00354004
173,19,0.0126953,0.0032959
173,20,0.0201416,0.00280762
173,21,0.0175781,0.00341797
173,22,0.0162354,0.00183105
173,23,0.0123291,-0.0032959
173,24,-0.0102539,-0.0198975
173,25,-0.0180664,-0.0045166
173,26,-0.0170898,-0.000854492
173,27,-0.00939941,-0.000366211
173,28,-0.00964355,0.00366211
173,29,0.000610352,0.00427246
173,30,0.00268555,-0.00378418
173,31,0.00231934,-0.00634766
173,32,-0.0179443,0.00891113
173,33,-0.00695801,0.00305176
173,34,-0.0128174,0
173,35,-0.00878906,0.00390625
173,36,-0.00732422,0.00439453
173,37,-0.00842285,0.00158691
173,38,-0.00964355,0.0057373
173,39,-0.013916,0.00549316
173,40,-0.0238037,-0.00610352
173,41,-0.0147705,-0.00634766
173,42,-0.00427246,-0.00939941
173,43,-0.000610352,-0.00854492
173,44,0.000976562,-0.00756836
173,45,0.00268555,-0.0119629
173,46,0.00622559,-0.00866699
173,47,0.00744629,-0.0142822
174,0,0.00561523,-0.00805664
174,1,-0.00842285,-0.00915527
174,2,-0.0181885,-0.00244141
174,3,-0.0224609,-0.00341797
174,4,0.0129395,-0.000976562
174,5,0.00756836,-0.00134277
174,6,-0.015625,0.000976562
174,7,-0.000366211,0.00695801
174,8,-0.00390625,-0.0012207
174,9,-0.0118408,0.00305176
174,10,-0.00610352,-0.00195312
174,11,-0.0130615,-0.0057373
174,12,-0.00585938,-0.00524902
174,13,-0.00866699,-0.0065918
174,14,0.00842285,-0.00634766
174,15,0.0159912,-0.0065918
174,16,0.0124512,-0.00219727
174,17,0.00488281,0.00805664
174,18,-0.00598145,0.0175781
174,19,-0.000976562,0.0166016
174,20,-0.00280762,0.0152588
174,21,-0.00793457,0.0134277
174,22,-0.00976562,0.00708008
174,23,-0.010498,-0.0109863
174,24,-0.012207,-0.00720215
174,25,0.0032959,-0.00183105
174,26,0.0128174,-0.0112305
174,27,0.0167236,-0.00671387
174,28,0.0090332,-0.012207
174,29,0.00598145,-0.0106201
174,30,-0.000366211,-0.012085
174,31,-0.00585938,-0.0057373
174,32,0.000244141,-0.00549316
174,33,-0.000488281,-0.00500488
174,34,-0.000610352,-0.00231934
174,35,0.00134277,-0.00585938
174,36,0.00610352,-0.00500488
174,37,0.00439453,-0.00146484
174,38,0.0125732,-0.000366211
174,39,0.0112305,-0.00244141
174,40,0.000732422,-0.00976562
174,41,-0.00793457,-0.00183105
174,42,-0.00939941,0.00244141
174,43,-0.00354004,0.00390625
174,44,-0.00817871,0.00634766
174,45,-0.00476074,0.00366211
174,46,-0.00561523,-0.00354004
174,47,-0.00512695,-0.0189209
175,0,0.00012207,0.000488281
175,1,-0.0145264,0.00439453
175,2,-0.0189209,0.00317383
175,3,-0.0256348,0.00769043
175,4,0.0209961,-0.0109863
175,5,0.0108643,-0.00268555
175,6,-0.0145264,0.00842285
175,7,-0.00402832,0.0108643
175,8,-0.00512695,0.00549316
175,9,-0.0144043,0.00610352
175,10,-0.0098877,0.00244141
175,11,-0.00280762,0.00427246
175,12,-0.00878906,0.00158691
175,13,-0.000244141,-0.00415039
175,14,0.00585938,-0.00134277
175,15,0.0101318,-0.00195312
175,16,-0.000366211,0.0032959
175,17,0.0057373,0.0114746
175,18,0.00427246,0.0152588
175,19,0.00549316,0.00915527
175,20,0.00732422,0.0114746
175,21,0.00866699,0.00683594
175,22,0.0119629,-0.00195312
175,23,-0.00512695,-0.0101318
175,24,-0.000366211,-0.0108643
175,25,0.00671387,-0.012207
175,26,0.0196533,-0.012207
175,27,0.0230713,-0.0131836
175,28,0.0187988,-0.015625
175,29,0.0158691,-0.0115967
175,30,0.00439453,-0.00549316
175,31,-0.00463867,0.00109863
175,32,-0.00683594,-0.0126953
175,33,-0.0012207,-0.00793457
175,34,0.00012207,-0.00830078
175,35,0.0102539,-0.0142822
175,36,0.00390625,-0.0102539
175,37,0.00439453,-0.0078125
175,38,0.00817871,-0.0109863
175,39,0.0108643,-0.00146484
175,40,-0.00354004,-0.00415039
175,41,-0.00549316,-0.00842285
175,42,-0.00939941,-0.00317383
175,43,-0.0111084,0.00341797
175,44,-0.00915527,-0.000976562
175,45,-0.00683594,-0.000244141
175,46,-0.00012207,0.00500488
175,47,-0.0045166,-0.00939941
176,0,0.0107422,-0.012085
176,1,-0.000854492,-0.0198975
176,2,-0.0148926,-0.0247803
176,3,-0.020874,-0.0217285
176,4,0.0178223,0.026001
176,5,0.0133057,0.0112305
176,6,-0.0238037,-0.00976562
176,7,-0.0179443,-0.00720215
176,8,-0.0107422,-0.00891113
176,9,-0.00793457,-0.0117188
176,10,-0.00598145,0.00158691
176,11,-0.00598145,-0.0012207
176,12,-0.00390625,0.00500488
176,13,-0.00512695,0.00817871
176,14,0.00134277,0.00830078
176,15,-0.00537109,0.0119629
176,16,-0.0101318,-0.00708008
176,17,-0.0236816,0.00146484
176,18,-0.0239258,0.0128174
176,19,-0.0194092,0.00756836
176,20,-0.0184326,0.0180664
176,21,-0.0109863,0.00805664
176,22,-0.00524902,0.0131836
176,23,-0.00842285,-0.00183105
176,24,-0.0158691,0.000610352
176,25,-0.00292969,0.00817871
176,26,0.00756836,0.0125732
176,27,0.0090332,0.0125732
176,28,0.00756836,0.0128174
176,29,0.00354004,0.00769043
176,30,-0.0090332,-0.00744629
176,31,-0.020874,-0.00732422
176,32,0.0183105,0.000488281
176,33,0.00732422,-0.00231934
176,34,0.00769043,0.00012207
176,35,0.00415039,0.00878906
176,36,0.00671387,0.00402832
176,37,0.00537109,0.0130615
176,38,-0.00231934,0.0135498
176,39,-0.00146484,0.0098877
176,40,-0.00976562,0.0178223
176,41,0.00305176,0.0200195
176,42,0.00915527,0.0100098
176,43,0.00231934,0.00170898
176,44,0.00854492,-0.00219727
176,45,0.00183105,-0.00500488
176,46,-0.0113525,-0.00830078
176,47,-0.0212402,-0.00549316
177,0,-0.0351562,-0.0162354
177,1,-0.0214844,-0.0164795
177,2,-0.00402832,-0.0123291
177,3,0.00195312,-0.0131836
177,4,-0.00134277,0.0135498
177,5,-0.00183105,0.00585938
177,6,-0.00256348,-0.00915527
177,7,-0.0167236,-0.0162354
177,8,-0.0130615,-0.0335693
177,9,0.0106201,-0.0344238
177,10,0.0218506,-0.0222168
177,11,0.0310059,-0.0125732
177,12,0.0286865,-0.0147705
177,13,0.0341797,-0.00622559
177,14,0.0202637,0.0117188
177,15,0.0196533,0.0174561
177,16,-0.0357666,0.00109863
177,17,-0.0183105,0.00195312
177,18,-0.00427246,0.00598145
177,19,0.00158691,0.0123291
177,20,0.00964355,0.0183105
177,21,0.00463867,0.0183105
177,22,0.0206299,0.0396729
177,23,0.038208,0.0361328
177,24,0.0330811,0.0322266
177,25,0.0117188,0.0345459
177,26,0.000732422,0.0284424
177,27,-0.00476074,0.0257568
177,28,-0.00646973,0.0247803
177,29,-0.00866699,0.0296631
177,30,-0.0180664,0.0146484
177,31,-0.0223389,0.0137939
177,32,-0.000610352,-0.00793457
177,33,0.00280762,-0.000366211
177,34,0.0112305,-0.000366211
177,35,0.0130615,0.0012207
177,36,0.00952148,0.00610352
177,37,0.00866699,0.00134277
177,38,0.00500488,0.00500488
177,39,0.00183105,0.00891113
177,40,0.0349121,0.0119629
177,41,0.0299072,-0.0222168
177,42,-0.00305176,-0.0462646
177,43,-0.0209961,-0.0394287
177,44,-0.0253906,-0.0297852
177,45,-0.0344238,-0.0175781
177,46,-0.0336914,0.0228271
177,47,0.0078125,0.0499268
178,0,0.00878906,0.0281982
178,1,0.0333252,0.0324707
178,2,0.0478516,0.0292969
178,3,0.0476074,0.0186768
178,4,-0.0454102,-0.0192871
178,5,-0.0236816,-0.00854492
178,6,0.036499,0.00146484
178,7,0.0350342,-0.0142822
178,8,0.03479,0.00585938
178,9,0.0158691,0.0129395
178,10,-0.00524902,0.010498
178,11,-0.0253906,0.00378418
178,12,-0.0220947,0.00878906
178,13,-0.0344238,-0.00683594
178,14,-0.0316162,-0.0167236
178,15,-0.0195312,-0.0313721
178,16,0.053833,-0.0355225
178,17,0.0618896,-0.0506592
178,18,0.0506592,-0.0571289
178,19,0.0268555,-0.041748
178,20,0.0241699,-0.0456543
178,21,0.0115967,-0.0373535
178,22,-0.0145264,-0.0129395
178,23,-0.0301514,0.0158691
178,24,-0.0115967,0.0057373
178,25,-0.00683594,-0.0186768
178,26,-0.0253906,-0.0314941
178,27,-0.0290527,-0.029541
178,28,-0.0349121,-0.0332031
178,29,-0.0301514,-0.0306396
178,30,-0.0148926,-0.027832
178,31,0.0142822,-0.0339355
178,32,-0.0241699,0.0325928
178,33,-0.010498,0.0146484
178,34,-0.0292969,0.0147705
178,35,-0.0273438,0.00756836
178,36,-0.0268555,-0.0012207
178,37,-0.0274658,-0.0146484
178,38,-0.0230713,-0.0356445
178,39,-0.0032959,-0.0371094
178,40,-0.00134277,-0.0280762
178,41,-0.0184326,0.00354004
178,42,0.00268555,0.0327148
178,43,0.0112305,0.0284424
178,44,0.017334,0.0268555
178,45,0.0118408,0.0172119
178,46,0.0194092,-0.00878906
178,47,-0.0229492,-0.0241699
179,0,0.0605469,0.00231934
179,1,0.0509033,-0.0113525
179,2,0.0231934,-0.00500488
179,3,0.0195312,0.00512695
179,4,-0.0107422,-0.00830078
179,5,-0.00415039,-0.00854492
179,6,0.00305176,0.0218506
179,7,0.00817871,0.0203857
179,8,0.0244141,-0.00524902
179,9,0.0249023,-0.0197754
179,10,0.026123,-0.027832
179,11,0.0217285,-0.0229492
179,12,0.0292969,-0.0148926
179,13,0.0378418,-0.000244141
179,14,0.0300293,0.0325928
179,15,0.0211182,0.0856934
179,16,0.00842285,0.03125
179,17,0.00476074,0.00854492
179,18,-0.00830078,-0.0240479
179,19,-0.0131836,-0.0302734
179,20,-0.0169678,-0.034668
179,21,-0.0195312,-0.0212402
179,22,-0.0447998,0.0078125
179,23,-0.0487061,0.0574951
179,24,-0.0285645,0.0961914
179,25,-0.0209961,0.0784912
179,26,-0.0169678,0.0356445
179,27,-0.0270996,0.0167236
179,28,-0.0255127,0.00915527
179,29,-0.0333252,-0.0107422
179,30,-0.057373,-0.03479
179,31,-0.0604248,-0.00842285
179,32,0.0216064,0.0241699
179,33,0.00195312,0.0196533
179,34,-0.0245361,0.043335
179,35,-0.0220947,0.0389404
179,36,-0.0244141,0.0413818
179,37,-0.0257568,0.0404053
179,38,-0.0169678,0.0421143
179,39,-0.0181885,0.0421143
179,40,0.0012207,0.0872803
179,41,0.0550537,0.0224609
179,42,0.0604248,-0.0615234
179,43,0.03125,-0.0667725
179,44,0.0239258,-0.0756836
179,45,0.0032959,-0.0643311
179,46,-0.050293,-0.0179443
179,47,-0.0732422,0.071167
180,0,-0.0737305,-0.00537109
180,1,-0.09729,0.010376
180,2,-0.103149,0.0217285
180,3,-0.0975342,0.0255127
180,4,0.0847168,-0.0256348
180,5,0.0354004,-0.0134277
180,6,-0.0307617,0.0212402
180,7,0.000366211,0.0352783
180,8,-0.000854492,0.0576172
180,9,-0.0124512,0.0198975
180,10,-0.0198975,-0.0201416
180,11,-0.0135498,-0.0318604
180,12,-0.00915527,-0.0343018
180,13,-0.00817871,-0.0516357
180,14,-0.00537109,-0.0438232
180,15,-0.00549316,-0.0378418
180,16,0.00500488,0.0343018
180,17,0.0211182,0.076416
180,18,0.0314941,0.0994873
180,19,0.0345459,0.083252
180,20,0.0462646,0.0889893
180,21,0.0384521,0.0654297
180,22,0.0582275,0.0305176
180,23,0.0435791,-0.0285645
180,24,0.0628662,-0.0391846
180,25,0.0628662,-0.0258789
180,26,0.0487061,-0.0284424
180,27,0.0480957,-0.0223389
180,28,0.0358887,-0.0117188
180,29,0.0333252,-0.0098877
180,30,0.0458984,0.0344238
180,31,0.0510254,0.0594482
180,32,-0.0308838,-0.0534668
180,33,-0.0145264,-0.0279541
180,34,0.00720215,-0.0380859
180,35,0.0240479,-0.0360107
180,36,0.0238037,-0.0246582
180,37,0.039917,-0.0273438
180,38,0.0566406,-0.0117188
180,39,0.0357666,0.000732422
180,40,-0.0283203,-0.0358887
180,41,-0.0537109,-0.0490723
180,42,-0.0517578,-0.0267334
180,43,-0.0316162,-0.00415039
180,44,-0.0219727,0.00402832
180,45,0.0065918,0.0172119
180,46,0.0615234,0.0240479
180,47,0.0783691,-0.0106201
181,0,-0.0131836,0.0319824
181,1,-0.00158691,0.0187988
181,2,0.00732422,0.00183105
181,3,0.00280762,-0.00134277
181,4,-0.00170898,0.00720215
181,5,0.00244141,0.00341797
181,6,-0.0126953,-0.0164795
181,7,-0.0292969,-0.00976562
181,8,-0.0455322,-0.0401611
181,9,-0.0162354,-0.0529785
181,10,0.0128174,-0.0281982
181,11,0.0307617,-0.0308838
181,12,0.0212402,-0.0128174
181,13,0.0307617,0.00109863
181,14,0.0159912,0.00817871
181,15,-0.00476074,0.012085
181,16,-0.00854492,0.0184326
181,17,0.00683594,-0.00866699
181,18,0.0100098,-0.038208
181,19,0.00854492,-0.038208
181,20,0.00805664,-0.0465088
181,21,0.000854492,-0.0319824
181,22,0.00195312,-0.00708008
181,23,0.00756836,0.013916
181,24,0.0194092,0.0275879
181,25,0.000854492,0.0389404
181,26,-0.0106201,0.0291748
181,27,-0.00854492,0.019165
181,28,-0.0126953,0.015625
181,29,-0.0117188,0.0115967
181,30,-0.0065918,-0.00317383
181,31,-0.00891113,-0.00476074
181,32,0.0119629,0.00939941
181,33,0.0100098,-0.000976562
181,34,0.0020752,-0.00170898
181,35,-0.00354004,-0.0119629
181,36,-0.00939941,-0.0113525
181,37,-0.012085,-0.0078125
181,38,-0.0235596,-0.00476074
181,39,-0.0192871,0.00280762
181,40,0.041748,-0.010376
181,41,0.0412598,-0.00231934
181,42,0.0158691,0.0109863
181,43,-0.00402832,0.0212402
181,44,-0.0117188,0.0201416
181,45,-0.0183105,0.0244141
181,46,-0.0236816,0.0437012
181,47,0.00732422,0.0428467
182,0,-0.00183105,0.0275879
182,1,0.0148926,0.0172119
182,2,0.0198975,0.0141602
182,3,0.0231934,0.0117188
182,4,-0.0196533,-0.0118408
182,5,-0.0147705,-0.00622559
182,6,0.0220947,0.0255127
182,7,0.0202637,0.0301514
182,8,-0.0078125,0.0345459
182,9,-0.0131836,0.0123291
182,10,-0.0151367,-0.0222168
182,11,-0.0145264,-0.0233154
182,12,-0.00976562,-0.0267334
182,13,-0.00964355,-0.0397949
182,14,0.00927734,-0.0284424
182,15,0.0281982,-0.017334
182,16,0.0375977,0.0545654
182,17,0.0336914,0.0299072
182,18,0.0153809,-0.00830078
182,19,0.0045166,-0.0159912
182,20,0.00537109,-0.0266113
182,21,0.00280762,-0.0258789
182,22,0.00793457,-0.0401611
182,23,0.0244141,-0.0186768
182,24,0.0202637,-0.0175781
182,25,0.0229492,-0.0246582
182,26,0.0162354,-0.0186768
182,27,0.0141602,-0.0253906
182,28,0.0172119,-0.0174561
182,29,0.020752,-0.0135498
182,30,0.0213623,0.00012207
182,31,0.0249023,0.0195312
182,32,-0.00927734,0.0178223
182,33,0.000610352,0.00439453
182,34,0.000732422,0.010498
182,35,0.00317383,0.00366211
182,36,-0.00292969,0.00817871
182,37,-0.0057373,-0.00427246
182,38,-0.00158691,-0.0115967
182,39,0.0109863,0.000854492
182,40,0.0179443,-0.0257568
182,41,-0.0289307,-0.0371094
182,42,-0.050293,0.00354004
182,43,-0.0396729,0.0231934
182,44,-0.0351562,0.0341797
182,45,-0.0161133,0.0401611
182,46,0.0244141,0.0517578
182,47,0.0467529,0.0280762
183,0,0.0241699,0.0170898
183,1,0.019043,0.0218506
183,2,0.010376,0.0247803
183,3,0.0124512,0.0279541
183,4,-0.0169678,-0.0222168
183,5,-0.00537109,-0.0090332
183,6,0.00805664,0.0223389
183,7,0.0168457,0.0310059
183,8,-0.00817871,0.0150146
183,9,-0.0152588,0.00402832
183,10,-0.0124512,0.000610352
183,11,-0.00756836,-0.00549316
183,12,-0.0098877,-0.0119629
183,13,0.00170898,-0.0184326
183,14,0.0118408,-0.0158691
183,15,0.0241699,-0.0155029
183,16,0.0303955,-0.00280762
183,17,0.0216064,-0.0158691
183,18,0.00585938,-0.0300293
183,19,-0.000366211,-0.0211182
183,20,0.00195312,-0.019165
183,21,-0.00231934,-0.0217285
183,22,-0.00830078,-0.020752
183,23,-0.0111084,-0.0108643
183,24,-0.0153809,-0.0180664
183,25,-0.00158691,-0.0239258
183,26,0.0133057,-0.0205078
183,27,0.0145264,-0.0179443
183,28,0.0107422,-0.022583
183,29,0.0155029,-0.010376
183,30,0.0128174,-0.00427246
183,31,0.0140381,0.0057373
183,32,-0.00402832,-0.0123291
183,33,-0.0100098,-0.0032959
183,34,-0.020752,0.00598145
183,35,-0.015625,0.00610352
183,36,-0.0184326,0.0078125
183,37,-0.017334,0.00732422
183,38,-0.00549316,-0.0112305
183,39,0.00976562,-0.0189209
183,40,0.0175781,-0.0284424
183,41,-0.00109863,-0.0268555
183,42,-0.00390625,-0.00256348
183,43,0.00183105,0.00109863
183,44,0.00646973,0.0065918
183,45,0.00939941,0.00720215
183,46,0.019043,0.00378418
183,47,0.00170898,-0.00622559
184,0,0.00866699,-0.00524902
184,1,0.00756836,-0.0129395
184,2,0.00012207,-0.0108643
184,3,-0.00524902,-0.0090332
184,4,0.00708008,0.0057373
184,5,0.00402832,0.000488281
184,6,-0.0161133,0.00524902
184,7,-0.0235596,0.0183105
184,8,-0.0360107,-0.0228271
184,9,-0.0216064,-0.0395508
184,10,-0.000488281,-0.0461426
184,11,0.00524902,-0.0427246
184,12,0.0151367,-0.0384521
