pixel,elem,real,imag
1746,43,-0.0298478275,0.0554923031
1746,44,-0.0185505227,0.0602172955
1746,45,0.0056928038,0.0627524145
1746,46,0.0550818962,0.0305984440
1746,47,0.0562856149,-0.0283228806
1747,0,-0.0313267395,-0.0546703268
1747,1,-0.0148926259,-0.0612245814
1747,2,0.0027163595,-0.0629512046
1747,3,0.0097780527,-0.0622464087
1747,4,0.0132678579,-0.0615980428
1747,5,0.0201105336,-0.0597149014
1747,6,0.0359195383,-0.0517690349
1747,7,0.0488960464,-0.0397416428
1747,8,0.0474781423,-0.0414251413
1747,9,0.0325957419,-0.0539232528
1747,10,0.0146122539,-0.0612920124
1747,11,0.0069274987,-0.0626278055
1747,12,0.0030378127,-0.0629363878
1747,13,-0.0047616005,-0.0628296622
1747,14,-0.0236821679,-0.0583901385
1747,15,-0.0403497814,-0.0483954884
1747,16,0.0267888731,-0.0570321595
1747,17,0.0627966025,-0.0051841073
1747,18,0.0357779444,0.0518668169
1747,19,0.0115362662,0.0619449723
1747,20,-0.0016215079,0.0629892226
1747,21,-0.0271492155,0.0568613680
1747,22,-0.0628282375,0.0047870932
1747,23,-0.0354494261,-0.0520916303
1747,24,-0.0153058914,-0.0611225571
1747,25,-0.0534577545,-0.0333552227
1747,26,-0.0616298050,0.0131176230
1747,27,-0.0547828844,0.0311304928
1747,28,-0.0493782231,0.0391414072
1747,29,-0.0352394039,0.0522344905
1747,30,0.0109135908,0.0620578524
1747,31,0.0509461166,0.0370786976
1747,32,-0.0496466365,-0.0387997189
1747,33,-0.0507116116,-0.0373977735
1747,34,-0.0517365678,-0.0359661796
1747,35,-0.0521353187,-0.0353855210
1747,36,-0.0523321381,-0.0350937216
1747,37,-0.0527212608,-0.0345065342
1747,38,-0.0536647270,-0.0330201124
1747,39,-0.0545665536,-0.0315077477
1747,40,0.0164720220,-0.0608190534
1747,41,0.0613644027,-0.0143073944
1747,42,0.0416710867,0.0472623321
1747,43,0.0181207977,0.0603477712
1747,44,0.0047999380,0.0628266477
1747,45,-0.0218808620,0.0590889397
1747,46,-0.0624035399,0.0087249241
1747,47,-0.0372470239,-0.0508219119
1748,0,0.0205992110,-0.0595495624
1748,1,0.0607233829,-0.0168222357
1748,2,0.0483019246,0.0404611691
1748,3,0.0294581410,0.0556993833
1748,4,0.0181992852,0.0603254064
1748,5,-0.0059152640,0.0627321643
1748,6,-0.0550156073,0.0307192086
1748,7,-0.0565089023,-0.0278751965
1748,8,-0.0311335329,-0.0547811673
1748,9,-0.0532829644,-0.0336337580
1748,10,-0.0628450496,-0.0045402328
1748,11,-0.0625228671,0.0078098207
1748,12,-0.0614560806,0.0139017967
1748,13,-0.0575624416,0.0256264585
1748,14,-0.0386825468,0.0497392378
1748,15,-0.0106644346,0.0621015088
1748,16,-0.0546579622,-0.0313485740
1748,17,-0.0584725661,-0.0234761940
1748,18,-0.0611602416,-0.0151514743
1748,19,-0.0619076166,-0.0117306762
1748,20,-0.0622093816,-0.0100061413
1748,21,-0.0626693254,-0.0065348697
1748,22,-0.0629703408,0.0022079381
1748,23,-0.0620579729,0.0109082948
1748,24,-0.0321453370,-0.0541939652
1748,25,0.0340602682,-0.0530122727
1748,26,0.0626509699,0.0067136861
1748,27,0.0537382363,0.0328990691
1748,28,0.0452064556,0.0438923180
1748,29,0.0220520051,0.0590243865
1748,30,-0.0429008719,0.0461503020
1748,31,-0.0604757783,-0.0176907581
1748,32,-0.0174528111,-0.0605444045
1748,33,0.0122664256,-0.0618042951
1748,34,0.0392513974,-0.0492897873
1748,35,0.0478799606,-0.0409596714
1748,36,0.0515608684,-0.0362169939
1748,37,0.0574889762,-0.0257909234
1748,38,0.0629145475,0.0034556296
1748,39,0.0543190228,0.0319319547
1748,40,0.0590196659,0.0220644089
1748,41,0.0609271397,-0.0160623101
1748,42,0.0404709772,-0.0482928647
1748,43,0.0274799832,-0.0567007332
1748,44,0.0203096061,-0.0596460099
1748,45,0.0051596009,-0.0627975359
1748,46,-0.0320459196,-0.0542511232
1748,47,-0.0574887455,-0.0257912889
1749,0,-0.0568823152,-0.0271042229
1749,1,-0.0610825612,-0.0154643287
1749,2,-0.0629267652,-0.0032278740
1749,3,-0.0629858509,0.0017284400
1749,4,-0.0628704781,0.0042046468
1749,5,-0.0623451895,0.0091332604
1749,6,-0.0593570515,0.0211421331
1749,7,-0.0540803923,0.0323351720
1749,8,-0.0550914453,-0.0305807058
1749,9,-0.0019437086,-0.0629804614
1749,10,0.0531007305,-0.0339200653
1749,11,0.0622526803,-0.0097381095
1749,12,0.0629262652,0.0032418695
1749,13,0.0563262049,0.0282413358
1749,14,0.0045852537,0.0628430357
1749,15,-0.0516307185,0.0361189108
1749,16,-0.0028944247,-0.0629435684
1749,17,0.0366870724,-0.0512282232
1749,18,0.0605229928,-0.0175269081
1749,19,0.0630026877,-0.0009386950
1749,20,0.0625671498,0.0074547326
1749,21,0.0583839090,0.0236968513
1749,22,0.0311875029,0.0547501114
1749,23,-0.0093940969,0.0623057132
1749,24,0.0060547474,0.0627187272
1749,25,0.0516310970,0.0361183365
1749,26,0.0609923480,-0.0158165444
1749,27,0.0520258058,-0.0355463226
1749,28,0.0451377662,-0.0439638086
1749,29,0.0275723171,-0.0566572009
1749,30,-0.0251873515,-0.0577573337
1749,31,-0.0602802287,-0.0183453514
1749,32,0.0103726095,-0.0621507290
1749,33,0.0530846433,-0.0339460100
1749,34,0.0607680778,0.0166581960
1749,35,0.0519273933,0.0356899142
1749,36,0.0452593050,0.0438383807
1749,37,0.0283529170,0.0562700744
1749,38,-0.0227711376,0.0587513644
1749,39,-0.0588695357,0.0224647893
1749,40,-0.0561849394,-0.0285221570
1749,41,-0.0601825803,-0.0186620529
1749,42,-0.0624643286,-0.0082699448
1749,43,-0.0628803574,-0.0040303092
1749,44,-0.0629806934,-0.0019022659
1749,45,-0.0629653701,0.0023574446
1749,46,-0.0616713139,0.0129178157
1749,47,-0.0586188293,0.0231094664
1750,0,0.0101474115,-0.0621871871
1750,1,0.0529682207,-0.0341265795
1750,2,0.0608209474,0.0164634655
1750,3,0.0520385353,0.0355278589
1750,4,0.0453947856,0.0437000734
1750,5,0.0285219822,0.0561857968
1750,6,-0.0226069337,0.0588149381
1750,7,-0.0588111770,0.0226168623
1750,8,-0.0515760993,0.0361968006
1750,9,0.0046394542,0.0628391514
1750,10,0.0563321113,0.0282292547
1750,11,0.0629260140,0.0032445723
1750,12,0.0622543354,-0.0097270506
1750,13,0.0531152103,-0.0338970464
1750,14,-0.0018756242,-0.0629825275
1750,15,-0.0550383366,-0.0306761236
1750,16,-0.0030594014,-0.0629355372
1750,17,0.0366041742,-0.0512872863
1750,18,0.0605122042,-0.0175638053
1750,19,0.0630025099,-0.0009520259
1750,20,0.0625670887,0.0074541389
1750,21,0.0583746065,0.0237198601
1750,22,0.0311110186,0.0547937439
1750,23,-0.0095438548,0.0622829326
1750,24,-0.0586803245,0.0229535470
1750,25,-0.0616952097,0.0128028573
1750,26,-0.0629678424,0.0022905026
1750,27,-0.0629791696,-0.0019494097
1750,28,-0.0628779732,-0.0040672724
1750,29,-0.0624620714,-0.0082868688
1750,30,-0.0601925627,-0.0186301978
1750,31,-0.0562227711,-0.0284476949
1750,32,-0.0569584292,-0.0269441568
1750,33,-0.0611129319,-0.0153450228
1750,34,-0.0629299637,-0.0031590219
1750,35,-0.0629842462,0.0017756169
1750,36,-0.0628663638,0.0042407845
1750,37,-0.0623415640,0.0091477507
1750,38,-0.0593696049,0.0211050458
1750,39,-0.0541278409,0.0322553996
1750,40,-0.0602300441,-0.0185097148
1750,41,-0.0250212793,-0.0578295692
1750,42,0.0277435029,-0.0565736066
1750,43,0.0452732646,-0.0438245275
1750,44,0.0521363454,-0.0353841933
1750,45,0.0610425221,-0.0156228705
1750,46,0.0515110178,0.0362893127
1750,47,0.0058371703,0.0627390591
1751,0,-0.0179711578,-0.0603925945
1751,1,0.0118879279,-0.0618778765
1751,2,0.0390708388,-0.0494336279
1751,3,0.0477700566,-0.0410883454
1751,4,0.0514821288,-0.0363312077
1751,5,0.0574586888,-0.0258617490
1751,6,0.0629107862,0.0035328200
1751,7,0.0542011202,0.0321317619
1751,8,-0.0109896111,0.0620440142
1751,9,-0.0388828966,0.0495821064
1751,10,-0.0576348681,0.0254635892
1751,11,-0.0614887404,0.0137580358
1751,12,-0.0625394370,0.0076788922
1751,13,-0.0628378874,-0.0046411999
1751,14,-0.0532688858,-0.0336546132
1751,15,-0.0311766725,-0.0547557583
1751,16,-0.0549228863,-0.0308827496
1751,17,-0.0586126014,-0.0231257548
1751,18,-0.0612126297,-0.0149392822
1751,19,-0.0619364676,-0.0115780783
1751,20,-0.0622290812,-0.0098840188
1751,21,-0.0626757444,-0.0064746548
1751,22,-0.0629736568,0.0021107055
1751,23,-0.0621014630,0.0106570558
1751,24,-0.0573037750,-0.0262000360
1751,25,-0.0316623692,-0.0544761647
1751,26,0.0055989023,-0.0627598862
1751,27,0.0207252095,-0.0595030060
1751,28,0.0278744178,-0.0565081029
1751,29,0.0408055714,-0.0480111367
1751,30,0.0610368154,-0.0156426229
1751,31,0.0588681759,0.0224666934
1751,32,0.0199980579,-0.0597530887
1751,33,0.0605726655,-0.0173568570
1751,34,0.0486081536,0.0400938093
1751,35,0.0298532370,0.0554893091
1751,36,0.0186104215,0.0601991665
1751,37,-0.0055177293,0.0627683253
1751,38,-0.0548577033,0.0309996624
1751,39,-0.0566159329,-0.0276568956
1751,40,-0.0604875773,-0.0176466583
1751,41,-0.0429246558,0.0461265700
1751,42,0.0219452527,0.0590636048
1751,43,0.0451044161,0.0439963700
1751,44,0.0536530900,0.0330367698
1751,45,0.0626293543,0.0069065137
1751,46,0.0342889788,-0.0528627433
1751,47,-0.0318413656,-0.0543719033
1752,0,-0.0501997196,-0.0380818569
1752,1,-0.0510971432,-0.0368688850
1752,2,-0.0519653063,-0.0356346087
1752,3,-0.0523043189,-0.0351352038
1752,4,-0.0524728761,-0.0348849067
1752,5,-0.0528043254,-0.0343806123
1752,6,-0.0536121251,-0.0331056374
1752,7,-0.0543896400,-0.0318123408
1752,8,-0.0398265882,-0.0488272494
1752,9,-0.0230433044,-0.0586450721
1752,10,-0.0040660760,-0.0628784356
1752,11,0.0037376062,-0.0628988780
1752,12,0.0076254126,-0.0625466775
1752,13,0.0152982429,-0.0611245019
1752,14,0.0332058772,-0.0535500973
1752,15,0.0479514863,-0.0408764743
1752,16,0.0258369751,-0.0574698994
1752,17,0.0627152680,-0.0060898356
1752,18,0.0364097620,0.0514249244
1752,19,0.0122388927,0.0618098099
1752,20,-0.0009339964,0.0630030399
1752,21,-0.0265774267,0.0571309106
1752,22,-0.0627889395,0.0052792643
1752,23,-0.0357429036,-0.0518908348
1752,24,-0.0372800221,-0.0507978078
1752,25,-0.0624135884,0.0086531306
1752,26,-0.0220547931,0.0590242986
1752,27,0.0045697133,0.0628439611
1752,28,0.0178776696,0.0604204451
1752,29,0.0414464722,0.0474598210
1752,30,0.0614566904,-0.0139055779
1752,31,0.0169785715,-0.0606793445
1752,32,-0.0320998648,-0.0542202163
1752,33,-0.0155074919,-0.0610719744
1752,34,0.0023437114,-0.0629662218
1752,35,0.0095128102,-0.0622876155
1752,36,0.0130564203,-0.0616422373
1752,37,0.0200045404,-0.0597498652
1752,38,0.0360418298,-0.0516839046
1752,39,0.0491537083,-0.0394229237
1752,40,0.0506006260,0.0375486125
1752,41,0.0104598597,0.0621359596
1752,42,-0.0355189522,0.0520443780
1752,43,-0.0495572948,0.0389142869
1752,44,-0.0549129744,0.0308999887
1752,45,-0.0616741554,0.0129067036
1752,46,-0.0534082277,-0.0334343629
1752,47,-0.0153343061,-0.0611150041
1753,0,0.0274590853,-0.0567121525
1753,1,0.0629527358,-0.0026791615
1753,2,0.0321786016,0.0541740181
1753,3,0.0066071155,0.0626630597
1753,4,-0.0069422639,0.0626265729
1753,5,-0.0324682665,0.0540008647
1753,6,-0.0629380588,-0.0030158687
1753,7,-0.0271556333,-0.0568574827
1753,8,-0.0175052644,-0.0605282841
1753,9,-0.0593353125,-0.0211992464
1753,10,-0.0518973524,0.0357321939
1753,11,-0.0350228421,0.0523786398
1753,12,-0.0245455696,0.0580313544
1753,13,-0.0013673351,0.0629941097
1753,14,0.0502985104,0.0379508237
1753,15,0.0602007188,-0.0186047037
1753,16,-0.0435049934,-0.0455803213
1753,17,-0.0383913339,-0.0499630655
1753,18,-0.0328388377,-0.0537755766
1753,19,-0.0305095109,-0.0551307498
1753,20,-0.0293234790,-0.0557707896
1753,21,-0.0269119805,-0.0569737241
1753,22,-0.0206778921,-0.0595207126
1753,23,-0.0142079292,-0.0613872444
1753,24,0.0566936981,-0.0274957812
1753,25,0.0547168764,0.0312449779
1753,26,0.0051321231,0.0628001996
1753,27,-0.0190187866,0.0600706053
1753,28,-0.0302472910,0.0552746119
1753,29,-0.0489179460,0.0397142049
1753,30,-0.0604053836,-0.0179262724
1753,31,-0.0193353119,-0.0599694475
1753,32,-0.0421012473,-0.0468811280
1753,33,-0.0356042892,-0.0519868894
1753,34,-0.0284957352,-0.0561982045
1753,35,-0.0255077132,-0.0576158662
1753,36,-0.0239869541,-0.0582653877
1753,37,-0.0208967492,-0.0594435161
1753,38,-0.0129389819,-0.0616667644
1753,39,-0.0047589585,-0.0628298878
1753,40,0.0036558588,-0.0629034829
1753,41,0.0021267432,-0.0629733926
1753,42,0.0005965951,-0.0630063568
1753,43,-0.0000155412,-0.0630093196
1753,44,-0.0003216726,-0.0630085204
1753,45,-0.0009338787,-0.0630026340
1753,46,-0.0024639823,-0.0629613616
1753,47,-0.0039927194,-0.0628828253
1754,0,-0.0512933618,-0.0365958341
1754,1,-0.0527560986,-0.0344537749
1754,2,-0.0541294155,-0.0322530622
1754,3,-0.0546532453,-0.0313572066
1754,4,-0.0549105221,-0.0309061598
1754,5,-0.0554117922,-0.0299976812
1754,6,-0.0565989121,-0.0276910130
1754,7,-0.0576907514,-0.0253375525
1754,8,0.0092938329,-0.0623207098
1754,9,0.0594532962,-0.0208705943
1754,10,0.0462080377,0.0428372762
1754,11,0.0239068358,0.0582980946
1754,12,0.0107924509,0.0620785509
1754,13,-0.0163166027,0.0608606343
1754,14,-0.0614404298,0.0139784537
1754,15,-0.0410408311,-0.0478112937
1754,16,-0.0305508973,-0.0551080489
1754,17,-0.0119900944,-0.0618585603
1754,18,0.0077485694,-0.0625315359
1754,19,0.0155389969,-0.0610637639
1754,20,0.0193495347,-0.0599652885
1754,21,0.0267259017,-0.0570611307
1754,22,0.0430772845,-0.0459847086
1754,23,0.0551964592,-0.0303905792
1754,24,0.0535598350,-0.0331896599
1754,25,0.0386384671,-0.0497722347
1754,26,0.0188739921,-0.0601164381
1754,27,0.0101534250,-0.0621861609
1754,28,0.0057048911,-0.0627508125
1754,29,-0.0032562244,-0.0629254156
1754,30,-0.0249784106,-0.0578471339
1754,31,-0.0435697429,-0.0455180372
1754,32,0.0248482328,-0.0579043700
1754,33,0.0625461735,-0.0076338215
1754,34,0.0380450478,0.0502275661
1754,35,0.0144050091,0.0613412655
1754,36,0.0013770003,0.0629950396
1754,37,-0.0242900178,0.0581403792
1754,38,-0.0624700736,0.0082355800
1754,39,-0.0385270120,-0.0498588659
1754,40,-0.0164694705,-0.0608193284
1754,41,-0.0528053470,-0.0343783078
1754,42,-0.0622815001,0.0095493137
1754,43,-0.0569041322,0.0270570349
1754,44,-0.0523675378,0.0350399940
1754,45,-0.0400786135,0.0486200512
1754,46,0.0025102370,0.0629600345
1754,47,0.0438220024,0.0452751111
1755,0,-0.0165928620,-0.0607881678
1755,1,0.0151722784,-0.0611568447
1755,2,0.0430806711,-0.0459818397
1755,3,0.0514976616,-0.0363079005
1755,4,0.0549267886,-0.0308775081
1755,5,0.0600402520,-0.0191187987
1755,6,0.0617366465,0.0126010034
1755,7,0.0477427916,0.0411188112
1755,8,0.0543582871,0.0318619837
1755,9,0.0625230846,-0.0078026575
1755,10,0.0448607244,-0.0442443784
1755,11,0.0318848068,-0.0543454217
1755,12,0.0245207267,-0.0580415263
1755,13,0.0086672818,-0.0624096301
1755,14,-0.0311071357,-0.0547949979
1755,15,-0.0580318877,-0.0245451176
1755,16,0.0180057254,-0.0603843048
1755,17,0.0596845977,-0.0202006779
1755,18,0.0509767154,0.0370355079
1755,19,0.0335033682,0.0533644942
1755,20,0.0227675559,0.0587526714
1755,21,-0.0007666071,0.0630050773
1755,22,-0.0518619870,0.0357841629
1755,23,-0.0591740022,-0.0216460181
1755,24,-0.0346903518,-0.0525995750
1755,25,-0.0539538592,-0.0325441258
1755,26,-0.0627079100,-0.0061494820
1755,27,-0.0628058990,0.0050512170
1755,28,-0.0621083082,0.0106136595
1755,29,-0.0592477679,0.0214430997
1755,30,-0.0442471805,0.0448589960
1755,31,-0.0206278114,0.0595367447
1755,32,-0.0557024961,-0.0294563196
1755,33,-0.0593659866,-0.0211182166
1755,34,-0.0617891389,-0.0123383710
1755,35,-0.0623991432,-0.0087439928
1755,36,-0.0626259841,-0.0069351963
1755,37,-0.0629218843,-0.0033014649
1755,38,-0.0627404738,0.0058040585
1755,39,-0.0612490358,0.0147886777
1755,40,-0.0363226573,-0.0514861833
1755,41,0.0293716787,-0.0557445434
1755,42,0.0630032288,0.0008484511
1755,43,0.0566481165,0.0275880228
1755,44,0.0492674723,0.0392786926
1755,45,0.0278599924,0.0565152547
1755,46,-0.0376958345,0.0504895585
1755,47,-0.0621021317,-0.0106509508
1756,0,0.0072124989,-0.0625978537
1756,1,0.0506011217,-0.0375463639
1756,2,0.0619984003,0.0112409218
1756,3,0.0551001953,0.0305642775
1756,4,0.0493892269,0.0391294186
1756,5,0.0341991683,0.0529223719
1756,6,-0.0152209254,0.0611431748
1756,7,-0.0550174439,0.0307097486
1756,8,-0.0588933394,-0.0223944278
1756,9,-0.0611468009,-0.0151977296
1756,10,-0.0625247378,-0.0077834591
1756,11,-0.0628258419,-0.0047805573
1756,12,-0.0629225294,-0.0032743579
1756,13,-0.0630068344,-0.0002572410
1756,14,-0.0625869181,0.0072728579
1756,15,-0.0612690469,0.0146982463
1756,16,-0.0575124401,-0.0257473776
1756,17,-0.0613947694,-0.0141792422
1756,18,-0.0629737002,-0.0020801870
1756,19,-0.0629453488,0.0028064792
1756,20,-0.0627886295,0.0052452124
1756,21,-0.0621933345,0.0100960311
1756,22,-0.0590814833,0.0218941055
1756,23,-0.0537550836,0.0328717903
1756,24,-0.0560834854,-0.0287206737
1756,25,-0.0054018403,-0.0627767422
1756,26,0.0503519362,-0.0378783096
1756,27,0.0611983220,-0.0149946082
1756,28,0.0629632324,-0.0023903988
1756,29,0.0588191751,0.0225920955
1756,30,0.0120485036,0.0618457656
1756,31,-0.0460369284,0.0430191987
1756,32,-0.0022032772,-0.0629733962
1756,33,0.0387815126,-0.0496616973
1756,34,0.0616273541,-0.0131258722
1756,35,0.0628585422,0.0043649877
1756,36,0.0616398043,0.0130686409
1756,37,0.0556522594,0.0295483889
1756,38,0.0236502260,0.0584029905
1756,39,-0.0194122158,0.0599438964
1756,40,-0.0044548007,0.0628495687
1756,41,0.0461170626,0.0429325149
1756,42,0.0623703880,-0.0089330192
1756,43,0.0553232827,-0.0301532302
1756,44,0.0490949818,-0.0394913262
1756,45,0.0322114178,-0.0541515104
1756,46,-0.0219192595,-0.0590724615
1756,47,-0.0597397680,-0.0200342830
1757,0,-0.0573006635,-0.0262089998
1757,1,-0.0611353770,-0.0152552380
1757,2,-0.0628958669,-0.0037838512
1757,3,-0.0630036712,0.0008626048
1757,4,-0.0629303544,0.0031857409
1757,5,-0.0625240585,0.0078156186
1757,6,-0.0600290881,0.0191501140
1757,7,-0.0554986694,0.0298349937
1757,8,-0.0599257060,-0.0194715713
1757,9,-0.0260519890,-0.0573720690
1757,10,0.0247768774,-0.0579339838
1757,11,0.0423137239,-0.0466883016
1757,12,0.0494498789,-0.0390507773
1757,13,0.0594806593,-0.0207918060
1757,14,0.0554737469,0.0298822961
1757,15,0.0153637252,0.0611082733
1757,16,0.0104484520,-0.0621383120
1757,17,0.0539816223,-0.0325008213
1757,18,0.0598048322,0.0198405063
1757,19,0.0495740513,0.0388927834
1757,20,0.0421646427,0.0468227687
1757,21,0.0238499987,0.0583217308
1757,22,-0.0287658440,0.0560607374
1757,23,-0.0612868195,0.0146372685
1757,24,-0.0563199257,0.0282554073
1757,25,-0.0037204765,0.0629001532
1757,26,0.0525961791,0.0346968574
1757,27,0.0621596172,0.0103161799
1757,28,0.0629462513,-0.0028270395
1757,29,0.0563599495,-0.0281746873
1757,30,0.0038101513,-0.0628950511
1757,31,-0.0525467074,-0.0347725539
1757,32,-0.0065308496,-0.0626704324
1757,33,0.0325092343,-0.0539760371
1757,34,0.0584503380,-0.0235330308
1757,35,0.0625230401,-0.0078173540
1757,36,0.0630092059,0.0003025006
1757,37,0.0608404095,0.0163919502
1757,38,0.0387162413,0.0497120831
1757,39,0.0009923879,0.0630020270
1757,40,-0.0550314366,0.0306886278
1757,41,-0.0603361050,0.0181608795
1757,42,-0.0628275352,0.0047863616
1757,43,-0.0630061969,-0.0006616878
1757,44,-0.0629184942,-0.0033862665
1757,45,-0.0623906083,-0.0088114622
1757,46,-0.0590448018,-0.0219985634
1757,47,-0.0529467266,-0.0341600787
1758,0,0.0197743072,-0.0598289063
1758,1,0.0608262390,-0.0164491211
1758,2,0.0472314676,0.0417076985
1758,3,0.0275453124,0.0566707615
1758,4,0.0158880203,0.0609743228
1758,5,-0.0087978263,0.0623932022
1758,6,-0.0569202646,0.0270240251
1758,7,-0.0539057073,-0.0326231489
1758,8,-0.0580830657,-0.0244211467
1758,9,-0.0479283843,0.0409019681
1758,10,0.0149852655,0.0612007985
1758,11,0.0397131506,0.0489175688
1758,12,0.0494662901,0.0390276663
1758,13,0.0614033265,0.0141307047
1758,14,0.0402293351,-0.0484946336
1758,15,-0.0252291772,-0.0577375877
1758,16,-0.0213680983,-0.0592775157
1758,17,0.0068769543,-0.0626339689
1758,18,0.0337201357,-0.0532275257
1758,19,0.0428036871,-0.0462391285
1758,20,0.0468311704,-0.0421548436
1758,21,0.0536922137,-0.0329748993
1758,22,0.0627223826,-0.0060031292
1758,23,0.0589714782,0.0221917272
1758,24,-0.0014794434,0.0629912705
1758,25,-0.0332356259,0.0535300495
1758,26,-0.0558002275,0.0292644798
1758,27,-0.0607231813,0.0168158305
1758,28,-0.0621660236,0.0102701362
1758,29,-0.0629327870,-0.0030945720
1758,30,-0.0526606368,-0.0345976489
1758,31,-0.0278247910,-0.0565324967
1758,32,-0.0550109490,-0.0307283744
1758,33,-0.0582202262,-0.0240974636
1758,34,-0.0606340198,-0.0171364935
1758,35,-0.0613690012,-0.0142814772
1758,36,-0.0616863154,-0.0128419076
1758,37,-0.0622192462,-0.0099422380
1758,38,-0.0629546436,-0.0026120505
1758,39,-0.0628298208,0.0047538988
1758,40,-0.0554863515,-0.0298568775
1758,41,-0.0304739550,-0.0551495688
1758,42,0.0042506042,-0.0628652780
1758,43,0.0184060119,-0.0602605496
1758,44,0.0251682119,-0.0577638581
1758,45,0.0376202948,-0.0505454653
1758,46,0.0589996975,-0.0221156980
1758,47,0.0615748715,0.0133625174
1759,0,-0.0350289286,-0.0523767523
1759,1,-0.0201692472,-0.0596951080
1759,2,-0.0039157854,-0.0628883728
1759,3,0.0027257579,-0.0629511028
1759,4,0.0060405017,-0.0627205074
1759,5,0.0126086681,-0.0617361046
1759,6,0.0282604305,-0.0563169704
1759,7,0.0419595381,-0.0470064635
1759,8,0.0557273617,0.0294044319
1759,9,0.0178266476,0.0604347617
1759,10,-0.0308473523,0.0549416267
1759,11,-0.0465375830,0.0424781365
1759,12,-0.0527000371,0.0345378116
1759,13,-0.0608789413,0.0162449701
1759,14,-0.0541188839,-0.0322692462
1759,15,-0.0146521726,-0.0612814722
1759,16,-0.0499896392,-0.0383583347
1759,17,-0.0499051517,-0.0384676197
1759,18,-0.0498200708,-0.0385770751
1759,19,-0.0497862631,-0.0386206948
1759,20,-0.0497691236,-0.0386425257
1759,21,-0.0497354032,-0.0386858982
1759,22,-0.0496506236,-0.0387940676
1759,23,-0.0495659849,-0.0389020079
1759,24,-0.0343092783,-0.0528492846
1759,25,-0.0194824608,-0.0599215331
1759,26,-0.0033314614,-0.0629210696
1759,27,0.0032551403,-0.0629250316
1759,28,0.0065395944,-0.0626688824
1759,29,0.0130459791,-0.0616438223
1759,30,0.0285366619,-0.0561766744
1759,31,0.0420877017,-0.0468913344
1759,32,0.0250347647,-0.0578240011
1759,33,0.0626946712,-0.0062992456
1759,34,0.0360378095,0.0516873048
1759,35,0.0115307198,0.0619463848
1759,36,-0.0017879578,0.0629850490
1759,37,-0.0275891406,0.0566494417
1759,38,-0.0629130863,0.0034968951
1759,39,-0.0336962942,-0.0532424518
1759,40,-0.0335493548,-0.0533339846
1759,41,-0.0629280694,0.0031866838
1759,42,-0.0279903810,0.0564503165
1759,43,-0.0022904238,0.0629671761
1759,44,0.0110086932,0.0620396842
1759,45,0.0355555613,0.0520187247
1759,46,0.0627612923,-0.0055795715
1759,47,0.0258210754,-0.0574748465
1760,0,-0.0415620406,-0.0473582809
1760,1,-0.0333760003,-0.0534437641
1760,2,-0.0243154790,-0.0581286558
1760,3,-0.0204989710,-0.0595816426
1760,4,-0.0185585211,-0.0602163064
1760,5,-0.0146185520,-0.0612916390
1760,6,-0.0045372058,-0.0628459055
1760,7,0.0056621716,-0.0627545821
1760,8,0.0125679003,-0.0617435136
1760,9,0.0080063072,-0.0624989275
1760,10,0.0034019437,-0.0629176348
1760,11,0.0015536421,-0.0629903581
1760,12,0.0006288500,-0.0630066081
1760,13,-0.0012207715,-0.0629975671
1760,14,-0.0058371520,-0.0627388158
1760,15,-0.0104221038,-0.0621417505
1760,16,0.0260476082,-0.0573752114
1760,17,0.0628753038,-0.0041181305
1760,18,0.0333064288,0.0534870667
1760,19,0.0078709865,0.0625163859
1760,20,-0.0057015632,0.0627517703
1760,21,-0.0314346018,0.0546098441
1760,22,-0.0629809930,-0.0019353205
1760,23,-0.0280194693,-0.0564362557
1760,24,-0.0160921582,-0.0609197543
1760,25,-0.0581500748,-0.0242679416
1760,26,-0.0546252992,0.0314072184
1760,27,-0.0397242435,0.0489106115
1760,28,-0.0301357647,0.0553360222
1760,29,-0.0082809724,0.0624630488
1760,30,0.0445545261,0.0445556485
1760,31,0.0624642593,-0.0082778506
1760,32,-0.0457259685,-0.0433513187
1760,33,-0.0417079134,-0.0472303636
1760,34,-0.0373615345,-0.0507374282
1760,35,-0.0355392184,-0.0520304640
1760,36,-0.0346108989,-0.0526524399
1760,37,-0.0327222181,-0.0538465165
1760,38,-0.0278260869,-0.0565323907
1760,39,-0.0227112049,-0.0587742178
1760,40,0.0523412542,-0.0350810442
1760,41,0.0580345767,0.0245423680
1760,42,0.0112884439,0.0619898701
1760,43,-0.0135116521,0.0615438195
1760,44,-0.0253608494,0.0576808709
1760,45,-0.0456576970,0.0434246097
1760,46,-0.0613484682,-0.0143785072
1760,47,-0.0216056240,-0.0591890915
1761,0,0.0227924227,-0.0587450202
1761,1,0.0621729876,-0.0102377002
1761,2,0.0404217719,0.0483348699
1761,3,0.0175020400,0.0605300633
1761,4,0.0046577196,0.0628384372
1761,5,-0.0210735154,0.0593818610
1761,6,-0.0618496464,0.0120413940
1761,7,-0.0418118057,-0.0471378789
1761,8,-0.0180628035,-0.0603649411
1761,9,-0.0523424575,-0.0350787725
1761,10,-0.0626990145,0.0062405301
1761,11,-0.0586284944,0.0230822144
1761,12,-0.0548981087,0.0309242435
1761,13,-0.0443996335,0.0447080567
1761,14,-0.0058078540,0.0627419038
1761,15,0.0354386158,0.0520993348
1761,16,-0.0527962172,-0.0343923570
